id,isbn,stock,authors,publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
9727,006053284X,61,Bernard Cornwell,2003,Heretic,,4.11,8916,42,252,2070,4737,3958,https://images.gr-assets.com/books/1382119406m/261083.jpg,https://images.gr-assets.com/books/1382119406s/261083.jpg
9728,042528011X,35,Nora Roberts,2016,Bay of Sighs,eng,4.15,6822,104,345,2033,4033,4685,https://images.gr-assets.com/books/1458263001m/27209407.jpg,https://images.gr-assets.com/books/1458263001s/27209407.jpg
9729,1937248097,19,Courtney Milan,2012,The Duchess War,eng,3.82,12494,369,987,4012,6339,4274,https://images.gr-assets.com/books/1363009176m/13489919.jpg,https://images.gr-assets.com/books/1363009176s/13489919.jpg
9730,1421512025,8,Bisco Hatori,2001,"千年の雪, 1",en-US,4.04,11293,376,745,2266,2617,5355,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9731,446695661,21,Carl Hiaasen,1987,Double Whammy,eng,3.92,9622,86,388,2687,4763,2814,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9732,517548233,53,Henry Hazlitt,1946,Economics in One Lesson,,4.22,9028,200,393,1425,3069,5042,https://images.gr-assets.com/books/1320423284m/3028.jpg,https://images.gr-assets.com/books/1320423284s/3028.jpg
9733,1849013764,24,Lara Adrian,2012,Darker After Midnight,eng,4.37,14264,76,240,1966,5635,8831,https://images.gr-assets.com/books/1313987798m/12042279.jpg,https://images.gr-assets.com/books/1313987798s/12042279.jpg
9734,340911719,18,Robert Muchamore,2007,Mad Dogs,eng,4.25,10258,64,279,1663,3585,5122,https://images.gr-assets.com/books/1417330634m/2025787.jpg,https://images.gr-assets.com/books/1417330634s/2025787.jpg
9735,,14,Marko Kloos,2014,Lines of Departure,eng,4.08,5110,35,237,1892,4734,3259,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9736,62413716,20,Julia Claiborne Johnson,2016,Be Frank With Me,eng,3.9,9044,112,540,2588,5197,2847,https://images.gr-assets.com/books/1449425543m/25817528.jpg,https://images.gr-assets.com/books/1449425543s/25817528.jpg
9737,451452313,16,Grant Naylor,1990,Better Than Life,eng,4.05,9213,59,344,2216,3881,3569,https://images.gr-assets.com/books/1301794541m/73051.jpg,https://images.gr-assets.com/books/1301794541s/73051.jpg
9738,1250083214,20,Kylie Scott,2016,Dirty,eng,3.92,13948,268,874,4007,7074,5124,https://images.gr-assets.com/books/1444317627m/25671827.jpg,https://images.gr-assets.com/books/1444317627s/25671827.jpg
9739,765354705,18,Eric S. Nylund,2006,Ghosts of Onyx,en-US,4.15,7997,55,305,1627,3260,3702,https://images.gr-assets.com/books/1317792529m/94798.jpg,https://images.gr-assets.com/books/1317792529s/94798.jpg
9740,955944686,6,Rick Riordan,2009,Percy Jackson and the Sword of Hades,,4.28,14502,125,368,2272,4327,7530,https://images.gr-assets.com/books/1327349413m/4837112.jpg,https://images.gr-assets.com/books/1327349413s/4837112.jpg
9741,1607063298,21,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2010,"The Walking Dead, Vol. 13: Too Far Gone",,4.23,11521,43,211,1882,4758,5176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9742,689855443,39,Cathy Hopkins,2001,"Mates, Dates, and Inflatable Bras",eng,3.73,10270,246,908,3411,2912,3095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9743,767904427,38,Tim O'Brien,1978,Going After Cacciato,eng,3.9,9188,113,499,2317,4052,2705,https://images.gr-assets.com/books/1399498199m/3446.jpg,https://images.gr-assets.com/books/1399498199s/3446.jpg
9744,64404781,9,"Roger Lea MacBride, David Gilleece",1993,Little House on Rocky Ridge,en-US,3.83,14135,211,914,4243,4638,4242,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9745,1612187145,17,Catherine Bybee,2012,Not Quite Dating,eng,3.88,7880,232,730,3347,5244,3906,https://images.gr-assets.com/books/1350588787m/15954546.jpg,https://images.gr-assets.com/books/1350588787s/15954546.jpg
9746,394823958,6,"Dr. Seuss, Theo LeSieg, Roy McKie",1972,In a People House,eng,4.13,11977,113,607,2675,3009,5774,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9747,749928999,41,J.D. Robb,2009,Kindred in Death ,eng,4.31,13207,50,214,2151,6031,7683,https://images.gr-assets.com/books/1348954491m/5943970.jpg,https://images.gr-assets.com/books/1348954491s/5943970.jpg
9748,330369032,36,Carl Hiaasen,1991,Lucky You,en-GB,3.84,9144,85,456,3068,4712,2483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9749,765312921,30,"Brian Herbert, Kevin J. Anderson",2006,Hunters of Dune,en-US,3.62,9121,517,933,2922,3190,2524,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9750,374280606,28,Héctor Tobar,2014,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free",eng,3.9,6123,145,373,2084,3863,2341,https://images.gr-assets.com/books/1398199578m/20575440.jpg,https://images.gr-assets.com/books/1398199578s/20575440.jpg
9751,891072926,13,Francis A. Schaeffer,1975,How Should We Then Live? The Rise and Decline of Western Thought and Culture,,4.16,9124,182,382,1566,3059,4450,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9752,525423052,27,Meg Wolitzer,2014,,,3.46,10432,477,1524,3832,3730,2071,https://images.gr-assets.com/books/1395326170m/20821376.jpg,https://images.gr-assets.com/books/1395326170s/20821376.jpg
9753,439598443,12,"Robert Coles, George Ford",1995,The Story of Ruby Bridges,eng,4.41,9703,64,166,1214,2677,5787,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9754,679725318,81,Vladimir Nabokov,1936,Приглашение на казнь,eng,3.94,8812,145,553,2300,3844,3218,https://images.gr-assets.com/books/1405182507m/376561.jpg,https://images.gr-assets.com/books/1405182507s/376561.jpg
9755,1500607533,6,Pepper Winters,2014,Debt Inheritance,eng,3.79,14713,1252,1458,3769,5465,6497,https://images.gr-assets.com/books/1395175825m/21400356.jpg,https://images.gr-assets.com/books/1395175825s/21400356.jpg
9756,62198890,28,Patricia Harman,2012,The Midwife of Hope River ,eng,4,7736,76,380,2216,5070,3250,https://images.gr-assets.com/books/1344449564m/13508021.jpg,https://images.gr-assets.com/books/1344449564s/13508021.jpg
9757,399234160,8,"Patty Lovell, David Catrow",1994,"Stand Tall, Molly Lou Melon",en-US,4.39,11397,134,318,1327,2839,6861,https://images.gr-assets.com/books/1314105738m/1145862.jpg,https://images.gr-assets.com/books/1314105738s/1145862.jpg
9758,586057242,36,Isaac Asimov,1982,The Complete Robot,eng,4.34,10362,30,112,1351,4169,5500,https://images.gr-assets.com/books/1405467461m/50091.jpg,https://images.gr-assets.com/books/1405467461s/50091.jpg
9759,393329402,22,Nick Flynn,2004,Another Bullshit Night in Suck City: A Memoir,eng,3.77,8441,221,718,2302,3340,2382,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9760,764223305,26,Beverly  Lewis,2002,The Covenant,,4.12,9408,120,402,1977,3928,4455,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9761,141185856,81,Richard Llewellyn,1939,How Green Was My Valley,eng,4.16,10648,148,432,1935,4155,5107,https://images.gr-assets.com/books/1440708862m/40496.jpg,https://images.gr-assets.com/books/1440708862s/40496.jpg
9762,446677469,58,"Robert T. Kiyosaki, Sharon L. Lechter",2000,"Rich Dad's Guide to Investing: What the Rich Invest in, That the Poor and the Middle Class Do Not!",,3.94,7950,222,546,1929,2759,3163,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9763,312555113,23,Carol Lynch Williams,2009,The Chosen One,eng,3.85,12865,290,902,3243,5073,3918,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9764,553283936,58,Frederick Forsyth,1989,The Negotiator,eng,3.95,8683,69,331,2269,3918,2640,https://images.gr-assets.com/books/1320493289m/109510.jpg,https://images.gr-assets.com/books/1320493289s/109510.jpg
9765,743226755,29,"Jim Loehr, Tony Schwartz",2003,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal",eng,4.03,8437,162,445,1908,3092,3529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9766,375758119,281,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",1776,The History of the Decline and Fall of the Roman Empire,eng,3.96,8182,217,520,2141,3405,3467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9767,140504419,18,"Donald Hall, Barbara Cooney",1979,Ox-Cart Man,eng,4.03,12019,295,723,2555,3416,5202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9768,446676977,20,Octavia E. Butler,1980,"Wild Seed (Patternmaster, #1)",eng,4.22,9711,81,301,1605,4150,4863,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9769,144244228X,16,Jenny Han,2009,The summer I turned pretty,eng,4.46,9308,101,259,922,2423,6379,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9770,,3,حسن الجندي,2009,مخطوطة بن إسحاق: مدينة الموتى,ara,3.76,8103,350,776,2051,2760,2625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9771,1250034582,24,Chevy Stevens,2015,,,3.85,10253,291,875,2752,4366,3601,https://images.gr-assets.com/books/1462090625m/23014603.jpg,https://images.gr-assets.com/books/1462090625s/23014603.jpg
9772,345472454,48,Anne Tyler,2004,The Amateur Marriage,,3.59,11527,188,1072,4431,5070,1944,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9773,60776005,190,"Hugh Lofting, Michael Hague",1922,The Voyages of Doctor Dolittle,,4,11534,154,618,3134,4318,4773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9774,7325983,29,Derek Landy,2010,Mortal Coil,eng,4.48,10972,49,133,1069,3544,7268,https://images.gr-assets.com/books/1442456495m/8113344.jpg,https://images.gr-assets.com/books/1442456495s/8113344.jpg
9775,1401226965,8,"Jeff Lemire, José Villarrubia, Carlos M. Mangual",2010,"Sweet Tooth, Volume 1: Out of the Deep Woods",eng,3.9,11306,305,661,2479,4414,3582,https://images.gr-assets.com/books/1406510539m/6954438.jpg,https://images.gr-assets.com/books/1406510539s/6954438.jpg
9776,1250045649,13,Darynda Jones,2014,,eng,4.4,13598,53,200,1722,5652,8834,https://images.gr-assets.com/books/1394039455m/19286674.jpg,https://images.gr-assets.com/books/1394039455s/19286674.jpg
9777,,10,Hugh Howey,2010,,en-GB,3.7,5012,161,799,3139,3942,2190,https://images.gr-assets.com/books/1374845830m/8428984.jpg,https://images.gr-assets.com/books/1374845830s/8428984.jpg
9778,1406800163,269,Rafael Sabatini,1922,Captain Blood: His Odyssey,eng,4.16,9714,109,348,2034,3975,4888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9779,785122583,33,"Warren Ellis, Adi Granov",2004,Iron Man: Extremis,eng,4.08,9338,132,442,2052,3461,4127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9780,575081562,44,"H.P. Lovecraft, Les Edwards, Stephen Jones",1930,The Necronomicon,en-GB,4.29,8344,124,280,1243,2959,4914,https://images.gr-assets.com/books/1264059645m/1335019.jpg,https://images.gr-assets.com/books/1264059645s/1335019.jpg
9781,142781404X,15,Hiro Fujiwara,2007,会長はメイド様! 2,eng,4.53,9843,60,186,992,2175,7101,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9782,,22,D.J. Molles,2012,,eng,4.08,8306,134,423,1655,3426,3654,https://images.gr-assets.com/books/1343344146m/13431827.jpg,https://images.gr-assets.com/books/1343344146s/13431827.jpg
9783,1401242340,17,"Scott Snyder, Greg Capullo, Jonathan Glapion",2013,"Batman, Volume 3: Death of the Family",eng,4.33,8229,88,271,1223,3484,5553,https://images.gr-assets.com/books/1376507913m/17671913.jpg,https://images.gr-assets.com/books/1376507913s/17671913.jpg
9784,871401541,3,"E.E. Cummings, Richard S. Kennedy",1994,Selected Poems,eng,4.22,11174,151,344,1740,3688,5355,https://images.gr-assets.com/books/1320891958m/26599.jpg,https://images.gr-assets.com/books/1320891958s/26599.jpg
9785,2081208164,72,Mathias Malzieu,2007,La Mécanique du cœur,fre,3.6,5497,537,1540,3787,4163,3209,https://images.gr-assets.com/books/1327407179m/2133827.jpg,https://images.gr-assets.com/books/1327407179s/2133827.jpg
9786,778313468,27,Diane Chamberlain,2012,The Good Father,eng,3.94,10068,103,422,2715,4947,3213,https://images.gr-assets.com/books/1328218551m/13035050.jpg,https://images.gr-assets.com/books/1328218551s/13035050.jpg
9787,1476738963,12,Laura  McBride,2014,We Are Called to Rise,eng,3.94,5687,100,389,2094,4241,2634,https://images.gr-assets.com/books/1403347563m/18271235.jpg,https://images.gr-assets.com/books/1403347563s/18271235.jpg
9788,525427651,21,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan",2015,Hope,eng,4.27,3799,101,195,1180,3301,4325,https://images.gr-assets.com/books/1421708177m/23399022.jpg,https://images.gr-assets.com/books/1421708177s/23399022.jpg
9789,553277405,52,Clive Cussler,1981,Night Probe!,eng,3.89,10705,64,419,3261,4487,3075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9790,553379011,17,Daniel Quinn,1996,The Story of B: An Adventure of the Mind and Spirit,eng,4.11,7730,116,380,1454,2694,3444,https://images.gr-assets.com/books/1403169485m/214579.jpg,https://images.gr-assets.com/books/1403169485s/214579.jpg
9791,1501105434,11,Elisabeth Egan,2015,A Window Opens,eng,3.53,8544,220,907,3464,3597,1422,https://images.gr-assets.com/books/1440378428m/23569783.jpg,https://images.gr-assets.com/books/1440378428s/23569783.jpg
9792,385539584,24,"Lucy Sykes, Jo Piazza",2015,,,3.63,7861,281,821,3033,3856,1841,https://images.gr-assets.com/books/1415582468m/23012475.jpg,https://images.gr-assets.com/books/1415582468s/23012475.jpg
9793,393321983,77,Patricia Highsmith,1950,Strangers on a Train,eng,3.82,9788,195,720,2843,4922,2820,https://images.gr-assets.com/books/1331234879m/15677.jpg,https://images.gr-assets.com/books/1331234879s/15677.jpg
9794,7154615,54,Carol Shields,2002,Unless,eng,3.63,9822,402,1074,3133,3984,2421,https://images.gr-assets.com/books/1327970989m/74462.jpg,https://images.gr-assets.com/books/1327970989s/74462.jpg
9795,778324109,34,Deanna Raybourn,2006,Silent in the Grave,eng,3.91,13731,313,770,3505,6622,4637,https://images.gr-assets.com/books/1483424891m/267869.jpg,https://images.gr-assets.com/books/1483424891s/267869.jpg
9796,64440508,25,"Else Holmelund Minarik, Maurice Sendak",1968,A Kiss for Little Bear,,4.31,11063,87,284,1898,3053,6282,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9797,399160477,31,"Tom Clancy, Mark Greaney",2013,Command Authority,eng,4.08,6805,100,314,1828,4457,3591,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9798,1591164435,25,Tite Kubo,2002,BLEACH―ブリーチ―　3,eng,4.31,11365,103,317,1723,3207,6205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9799,,9,Diana Gabaldon,2013,,eng,4.22,10814,75,296,1816,3827,5101,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9800,735814864,5,"Loek Koopmans, Charles Perrault, Anthea Bell",1812,Cinderella,eng,4.22,9836,110,356,1861,2428,5087,https://images.gr-assets.com/books/1393792231m/209631.jpg,https://images.gr-assets.com/books/1393792231s/209631.jpg
9801,,58,Danielle Steel,1988,Zoya,,3.95,10358,155,616,2823,3643,3985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9802,307977935,11,Liesl Shurtliff,2013,,eng,4.04,11376,229,534,2372,4273,4597,https://images.gr-assets.com/books/1343071412m/15766776.jpg,https://images.gr-assets.com/books/1343071412s/15766776.jpg
9803,394865707,13,"Stan Berenstain, Jan Berenstain",1984,The Berenstain Bears and Too Much TV,eng,4,11036,243,669,2671,2952,4707,https://images.gr-assets.com/books/1457297865m/201138.jpg,https://images.gr-assets.com/books/1457297865s/201138.jpg
9804,230711251,40,C.J. Sansom,2010,Heartstone,eng,4.31,8297,26,152,1317,4275,5064,https://images.gr-assets.com/books/1272182205m/7027569.jpg,https://images.gr-assets.com/books/1272182205s/7027569.jpg
9805,671027581,38,Linda Howard,2001,Open Season,eng,4.01,14653,156,588,3505,6043,5288,https://images.gr-assets.com/books/1324869940m/420734.jpg,https://images.gr-assets.com/books/1324869940s/420734.jpg
9806,1421534541,18,Eiichirō Oda,2005,ONE PIECE 38,,4.63,8441,61,112,589,1435,6509,https://images.gr-assets.com/books/1397155647m/6801614.jpg,https://images.gr-assets.com/books/1397155647s/6801614.jpg
9807,1518783872,12,"Penelope Douglas, Jeremy York, Tatiana Sokolov",2015,,en-CA,4.04,13760,693,1035,2633,4958,7367,https://images.gr-assets.com/books/1398947518m/21981841.jpg,https://images.gr-assets.com/books/1398947518s/21981841.jpg
9808,140130138X,17,Elyn R. Saks,2007,The Center Cannot Hold,eng,4.22,7533,93,286,1282,3168,4145,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9809,1607749726,45,Marie Kondō,2016,,eng,3.82,10483,200,926,3476,4616,3578,https://images.gr-assets.com/books/1435598787m/25614984.jpg,https://images.gr-assets.com/books/1435598787s/25614984.jpg
9810,399153942,72,Frederick Forsyth,2006,The Afghan,eng,3.64,7792,184,767,2931,3389,1741,https://images.gr-assets.com/books/1309198395m/109509.jpg,https://images.gr-assets.com/books/1309198395s/109509.jpg
9811,62101315,15,"Lynsay Sands, Jeaniene Frost",2011,The Bite Before Christmas,eng,4.16,14209,114,471,2937,5162,6765,https://images.gr-assets.com/books/1328313295m/10518110.jpg,https://images.gr-assets.com/books/1328313295s/10518110.jpg
9812,99465647,44,Georgette Heyer,1965,Frederica,eng,4.15,12198,127,391,2365,5430,5613,https://images.gr-assets.com/books/1395082866m/311196.jpg,https://images.gr-assets.com/books/1395082866s/311196.jpg
9813,1571316515,12,Natasha Friend,2004,Perfect,eng,3.77,11497,232,961,3362,3746,3347,https://images.gr-assets.com/books/1328750860m/97408.jpg,https://images.gr-assets.com/books/1328750860s/97408.jpg
9814,055329802X,22,Kevin J. Anderson,1994,"Star Wars: The Jedi Academy Trilogy, Volume III - Champions of the Force",eng,3.67,10605,238,922,3586,3647,2517,https://images.gr-assets.com/books/1327008722m/513207.jpg,https://images.gr-assets.com/books/1327008722s/513207.jpg
9815,307460444,5,Martha Stewart,2009,Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treats,,4.11,8317,229,369,1493,2404,3841,https://images.gr-assets.com/books/1320443899m/5103512.jpg,https://images.gr-assets.com/books/1320443899s/5103512.jpg
9816,,7,Penelope Ward,2016,,,4.23,10891,148,438,1925,4879,6418,https://images.gr-assets.com/books/1467960990m/30364931.jpg,https://images.gr-assets.com/books/1467960990s/30364931.jpg
9817,61229695,22,Lynsay Sands,2008,Vampires are Forever,en-US,4.25,15403,61,380,2697,5372,7795,https://images.gr-assets.com/books/1351280934m/1422250.jpg,https://images.gr-assets.com/books/1351280934s/1422250.jpg
9818,717283534,48,Justine Korman Fontes,1994,,eng,4.48,9247,93,212,1121,1627,6287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9819,1402179626,343,Richard Henry Dana Jr.,1840,Two Years Before the Mast,eng,3.96,8492,203,487,2354,3598,3537,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9820,312380755,30,Lisa Scottoline,2010,Think Twice,en-US,3.62,10211,398,1093,3479,4077,2487,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9821,974461229,4,"Amy Brown, Charles  de Lint",2003,The Art of Amy Brown,,4.04,8637,299,538,1718,2117,4049,https://images.gr-assets.com/books/1328765892m/245700.jpg,https://images.gr-assets.com/books/1328765892s/245700.jpg
9822,744592704,51,"Martin Waddell, Patrick Benson",1975,Owl Babies,en-GB,4.19,11299,126,449,2193,3355,5781,https://images.gr-assets.com/books/1408930554m/716944.jpg,https://images.gr-assets.com/books/1408930554s/716944.jpg
9823,544303164,12,Angela Flournoy,2015,The Turner House,eng,3.64,8645,180,755,3453,4627,1645,https://images.gr-assets.com/books/1408469614m/22749750.jpg,https://images.gr-assets.com/books/1408469614s/22749750.jpg
9824,1414310552,28,Dee Henderson,1999,Danger in the Shadows,eng,4.33,10333,73,306,1483,3508,6157,https://images.gr-assets.com/books/1406507237m/359463.jpg,https://images.gr-assets.com/books/1406507237s/359463.jpg
9825,,13,Samantha Towle,2013,Trouble,eng,4,13959,243,778,3446,6753,5816,https://images.gr-assets.com/books/1363602953m/17257484.jpg,https://images.gr-assets.com/books/1363602953s/17257484.jpg
9826,875420281,10,"Ted Andrews, Winston Allen, Margaret K. Andrews",1996,Animal Speak: The Spiritual & Magical Powers of Creatures Great & Small,eng,4.25,8581,114,281,1338,2559,4458,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9827,778326438,8,Debbie Macomber,2009,Summer On Blossom Street (Blossom Street #6),eng,4.19,10681,52,248,2092,4300,4975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9828,307265781,57,Maeve Binchy,2006,Whitethorn Woods,eng,3.59,10409,180,1040,4215,4210,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9829,,2,محمد صادق,2010,"رواية "" طه الغريب """,ara,3.67,7662,577,886,1626,2098,2548,https://images.gr-assets.com/books/1421427887m/13151637.jpg,https://images.gr-assets.com/books/1421427887s/13151637.jpg
9830,802142109,20,Stephanie Kallos,2004,Broken for You,eng,3.8,10014,210,771,2689,4037,2727,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9831,1401324541,11,Babe Walker,2012,,en-GB,3.73,8242,467,954,2185,2784,2983,https://images.gr-assets.com/books/1332504951m/12413949.jpg,https://images.gr-assets.com/books/1332504951s/12413949.jpg
9832,440236169,72,Mo Hayder,1999,Birdman,,3.88,9726,250,688,2830,4934,3441,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9833,525952241,23,Mark    Adams,2011,,en-US,3.8,8650,170,535,2778,4400,2348,https://images.gr-assets.com/books/1311704972m/10111087.jpg,https://images.gr-assets.com/books/1311704972s/10111087.jpg
